,Title,Pub_name,DOI,Cover_Date,URL,Link,Main_URL
58,Chapter 5: Nanomaterials for photocatalysis,Nanotechnology and Photocatalysis for Environmental Applications,10.1016/B978-0-12-821192-2.00005-X,2020-12-31,https://api.elsevier.com/content/article/pii/B978012821192200005X,https://api.elsevier.com/content/article/doi/10.1016/B978-0-12-821192-2.00005-X?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/B978012821192200005X
59,Revealing the potential of quantum dot nanomaterials in photocatalytic applications,Chemosphere,10.1016/j.chemosphere.2024.142547,2024-08-31,https://api.elsevier.com/content/article/pii/S0045653524014413,https://api.elsevier.com/content/article/doi/10.1016/j.chemosphere.2024.142547?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S0045653524014413
60,"14: Challenges, novel applications, and future prospects of chalcogenides and chalcogenide-based nanomaterials for photocatalysis",Chalcogenide-Based Nanomaterials as Photocatalysts,10.1016/B978-0-12-820498-6.00014-7,2021-12-31,https://api.elsevier.com/content/article/pii/B9780128204986000147,https://api.elsevier.com/content/article/doi/10.1016/B978-0-12-820498-6.00014-7?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/B9780128204986000147
61,Plasmonic-metal/2D-semiconductor hybrids for photodetection and photocatalysis in energy-related and environmental processes,Coordination Chemistry Reviews,10.1016/j.ccr.2022.214665,2022-10-15,https://api.elsevier.com/content/article/pii/S0010854522002600,https://api.elsevier.com/content/article/doi/10.1016/j.ccr.2022.214665?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S0010854522002600
62,Evaluating the hydrothermal synthesis of quasi-one-dimensional TiO<ce:inf loc=post>2</ce:inf> nanomaterials for the photocatalysis of selected organic chemicals,Desalination and Water Treatment,10.5004/dwt.2018.22689,2018-08-31,https://api.elsevier.com/content/article/pii/S1944398624157451,https://api.elsevier.com/content/article/doi/10.5004/dwt.2018.22689?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S1944398624157451
63,Effect of oil on the morphology and photocatalysis of emulsion electrospun titanium dioxide nanomaterials,Applied Catalysis A: General,10.1016/j.apcata.2015.03.006,2015-06-25,https://api.elsevier.com/content/article/pii/S0926860X15001519,https://api.elsevier.com/content/article/doi/10.1016/j.apcata.2015.03.006?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S0926860X15001519
64,Hydrothermal fabrication of selectively doped organic assisted advanced ZnO nanomaterial for solar driven photocatalysis,Journal of Environmental Sciences,10.1016/j.jes.2015.04.012,2015-08-01,https://api.elsevier.com/content/article/pii/S1001074215002612,https://api.elsevier.com/content/article/doi/10.1016/j.jes.2015.04.012?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S1001074215002612
65,Evolution of photocatalysis process for degradation of residual xanthate in wastewater from mineral processing industry - A review,Journal of Water Process Engineering,10.1016/j.jwpe.2024.106130,2024-11-30,https://api.elsevier.com/content/article/pii/S221471442401362X,https://api.elsevier.com/content/article/doi/10.1016/j.jwpe.2024.106130?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S221471442401362X
66,"Sustainability, performance, and production perspectives of waste-derived functional carbon nanomaterials towards a sustainable environment: A review",Chemosphere,10.1016/j.chemosphere.2024.141419,2024-03-31,https://api.elsevier.com/content/article/pii/S0045653524003126,https://api.elsevier.com/content/article/doi/10.1016/j.chemosphere.2024.141419?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S0045653524003126
67,3: Chalcogenides as well as chalcogenides-based nanomaterials and its importance in photocatalysis,Chalcogenide-Based Nanomaterials as Photocatalysts,10.1016/B978-0-12-820498-6.00003-2,2021-12-31,https://api.elsevier.com/content/article/pii/B9780128204986000032,https://api.elsevier.com/content/article/doi/10.1016/B978-0-12-820498-6.00003-2?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/B9780128204986000032
68,Recent advances in heterogeneous single-atom nanomaterials: From engineered metal-support interaction to applications in sensors,Coordination Chemistry Reviews,10.1016/j.ccr.2022.214976,2023-03-01,https://api.elsevier.com/content/article/pii/S0010854522005719,https://api.elsevier.com/content/article/doi/10.1016/j.ccr.2022.214976?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S0010854522005719
69,Integration of Plasmonic materials with MOFs/MOF-derived materials for Photocatalysis,Coordination Chemistry Reviews,10.1016/j.ccr.2024.216113,2024-11-01,https://api.elsevier.com/content/article/pii/S0010854524004594,https://api.elsevier.com/content/article/doi/10.1016/j.ccr.2024.216113?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S0010854524004594
70,Chapter 10: Photocatalysis using bismuth-based heterostructured nanomaterials for visible light harvesting,Sustainable Material Solutions for Solar Energy Technologies,10.1016/B978-0-12-821592-0.00008-X,2021-12-31,https://api.elsevier.com/content/article/pii/B978012821592000008X,https://api.elsevier.com/content/article/doi/10.1016/B978-0-12-821592-0.00008-X?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/B978012821592000008X
71,Powerful combination of 2D g-C<ce:inf loc=post>3</ce:inf>N<ce:inf loc=post>4</ce:inf> and 2D nanomaterials for photocatalysis: Recent advances,Chemical Engineering Journal,10.1016/j.cej.2020.124475,2020-06-15,https://api.elsevier.com/content/article/pii/S1385894720304666,https://api.elsevier.com/content/article/doi/10.1016/j.cej.2020.124475?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S1385894720304666
72,Adsorption-photocatalysis synergistic removal of contaminants under antibiotic and Cr(VI) coexistence environment using non-metal g-C<ce:inf loc=post>3</ce:inf>N<ce:inf loc=post>4</ce:inf> based nanomaterial obtained by supramolecular self-assembly method,Journal of Hazardous Materials,10.1016/j.jhazmat.2020.124171,2021-02-15,https://api.elsevier.com/content/article/pii/S0304389420321610,https://api.elsevier.com/content/article/doi/10.1016/j.jhazmat.2020.124171?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S0304389420321610
73,3: Synthesis methods of nanomaterials for visible light photocatalysis,Nanostructured Materials for Visible Light Photocatalysis,10.1016/B978-0-12-823018-3.00008-7,2022-12-31,https://api.elsevier.com/content/article/pii/B9780128230183000087,https://api.elsevier.com/content/article/doi/10.1016/B978-0-12-823018-3.00008-7?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/B9780128230183000087
74,"Design, synthesis and modification of 2D nanomaterials-based photocatalysts for pollutant degradation and photodegradation experiments from lab-scale to grand-scale",Chemical Engineering Journal,10.1016/j.cej.2023.147219,2023-12-01,https://api.elsevier.com/content/article/pii/S1385894723059508,https://api.elsevier.com/content/article/doi/10.1016/j.cej.2023.147219?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S1385894723059508
75,Sono-photocatalysis for continuous-flow intensification: A disruptive strategy for lignocellulose valorization,Applied Catalysis O: Open,10.1016/j.apcato.2024.206973,2024-08-31,https://api.elsevier.com/content/article/pii/S2950648424000592,https://api.elsevier.com/content/article/doi/10.1016/j.apcato.2024.206973?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S2950648424000592
76,Review of photocatalytic ZnO nanomaterials made by atomic layer deposition,Surfaces and Interfaces,10.1016/j.surfin.2023.103094,2023-08-31,https://api.elsevier.com/content/article/pii/S2468023023004649,https://api.elsevier.com/content/article/doi/10.1016/j.surfin.2023.103094?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S2468023023004649
77,3: Introduction to nanomaterials: A strategic tool for production of biofuel and bioenergy from biomass,Nanomaterials in Biomass Conversion,10.1016/B978-0-443-13500-2.00017-1,2024-12-31,https://api.elsevier.com/content/article/pii/B9780443135002000171,https://api.elsevier.com/content/article/doi/10.1016/B978-0-443-13500-2.00017-1?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/B9780443135002000171
78,15: Photocatalysis by zinc oxide-based nanomaterials,Nanostructured Zinc Oxide,10.1016/B978-0-12-818900-9.00005-X,2021-12-31,https://api.elsevier.com/content/article/pii/B978012818900900005X,https://api.elsevier.com/content/article/doi/10.1016/B978-0-12-818900-9.00005-X?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/B978012818900900005X
79,"Aqueous synthesis of bare and Ag incorporated ZnO, CuO and ZnO–CuO nanomaterials with enhanced catalytic potential",Ceramics International,10.1016/j.ceramint.2024.07.297,2024-10-15,https://api.elsevier.com/content/article/pii/S0272884224032024,https://api.elsevier.com/content/article/doi/10.1016/j.ceramint.2024.07.297?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S0272884224032024
80,Green synthesized zinc oxide nanostructures and their applications in dye-sensitized solar cells and photocatalysis: A review,Materials Today Communications,10.1016/j.mtcomm.2023.106840,2023-08-31,https://api.elsevier.com/content/article/pii/S2352492823015313,https://api.elsevier.com/content/article/doi/10.1016/j.mtcomm.2023.106840?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S2352492823015313
81,Synthesis and characterization of Ag doped ZnO nanomaterial as an effective photocatalyst for photocatalytic degradation of Eriochrome Black T dye and antimicrobial agent,Inorganic Chemistry Communications,10.1016/j.inoche.2023.110570,2023-05-31,https://api.elsevier.com/content/article/pii/S138770032300182X,https://api.elsevier.com/content/article/doi/10.1016/j.inoche.2023.110570?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S138770032300182X
82,"Minireview on microbe-nanomaterial synergies: Fundamental, interface mechanism, characterization and CO<ce:inf loc=post>2</ce:inf> photo-fixation",Results in Surfaces and Interfaces,10.1016/j.rsurfi.2024.100272,2024-08-01,https://api.elsevier.com/content/article/pii/S2666845924000928,https://api.elsevier.com/content/article/doi/10.1016/j.rsurfi.2024.100272?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S2666845924000928
83,Reduced graphene oxide supported titanium dioxide nanomaterials for the photocatalysis with long cycling life,Applied Surface Science,10.1016/j.apsusc.2015.08.036,2015-11-15,https://api.elsevier.com/content/article/pii/S0169433215018334,https://api.elsevier.com/content/article/doi/10.1016/j.apsusc.2015.08.036?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S0169433215018334
84,Applications of molecularly imprinted titania-based photocatalysis for degradation of pharmaceutical pollutants in the aqueous environment,Journal of Hazardous Materials Advances,10.1016/j.hazadv.2024.100513,2024-11-30,https://api.elsevier.com/content/article/pii/S277241662400113X,https://api.elsevier.com/content/article/doi/10.1016/j.hazadv.2024.100513?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S277241662400113X
85,Engineering the plasmonic activities of copper nanostructures for SERS and photocatalysis,Applied Surface Science,10.1016/j.apsusc.2024.161640,2024-10-31,https://api.elsevier.com/content/article/pii/S0169433224023560,https://api.elsevier.com/content/article/doi/10.1016/j.apsusc.2024.161640?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S0169433224023560
86,"Kinetic study of the simultaneous removal of ibuprofen, carbamazepine, sulfamethoxazole, and diclofenac from water using biochar and activated carbon adsorption, and TiO<ce:inf loc=post>2</ce:inf> photocatalysis",Desalination and Water Treatment,10.1016/j.dwt.2024.100817,2024-10-31,https://api.elsevier.com/content/article/pii/S1944398624203271,https://api.elsevier.com/content/article/doi/10.1016/j.dwt.2024.100817?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S1944398624203271
87,Carbonaceous nanomaterials for the enhancement of TiO<ce:inf loc=post>2</ce:inf> photocatalysis,Carbon,10.1016/j.carbon.2010.10.010,2011-03-31,https://api.elsevier.com/content/article/pii/S0008622310007207,https://api.elsevier.com/content/article/doi/10.1016/j.carbon.2010.10.010?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S0008622310007207
88,Chapter 2: Nanomaterial-Based Photocatalysis,Heterogeneous Nanocomposite-Photocatalysis for Water Purification,10.1016/B978-0-323-39310-2.00002-3,2015-12-31,https://api.elsevier.com/content/article/pii/B9780323393102000023,https://api.elsevier.com/content/article/doi/10.1016/B978-0-323-39310-2.00002-3?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/B9780323393102000023
89,High-entropy materials for photocatalysis,Nano Materials Science,10.1016/j.nanoms.2024.09.002,2024-09-27,https://api.elsevier.com/content/article/pii/S2589965124001296,https://api.elsevier.com/content/article/doi/10.1016/j.nanoms.2024.09.002?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S2589965124001296
90,Enhanced photocatalysis-Fenton degradation of levofloxacin by Fe doped BiOCl microspheres with rich surface oxygen vacancies: The accelerated redox cycle of ≡Fe(III)/≡Fe(II),Separation and Purification Technology,10.1016/j.seppur.2024.129086,2025-02-19,https://api.elsevier.com/content/article/pii/S1383586624028259,https://api.elsevier.com/content/article/doi/10.1016/j.seppur.2024.129086?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S1383586624028259
91,Recent development of MIL-101(Cr) for photocatalysis: A mini review,Journal of Water Process Engineering,10.1016/j.jwpe.2024.106040,2024-09-30,https://api.elsevier.com/content/article/pii/S2214714424012728,https://api.elsevier.com/content/article/doi/10.1016/j.jwpe.2024.106040?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S2214714424012728
